,promoter_shares,public_shares,total_shares,free_float_factor,ticker,report_date
210,230777699,741354354,972132053,0.7626,MAXHEALTH,2024-09-30
211,230777699,741134709,971912408,0.7626,MAXHEALTH,2024-06-30
212,230807699,741104709,971912408,0.7625,MAXHEALTH,2024-03-31
213,230807699,741018336,971826035,0.7625,MAXHEALTH,2023-12-31
214,230807699,740772621,971580320,0.7624,MAXHEALTH,2023-09-30
215,230807699,740609534,971417233,0.7624,MAXHEALTH,2023-06-30
216,230807699,740115126,970922825,0.7623,MAXHEALTH,2023-03-31
217,230807699,739915828,970723527,0.7622,MAXHEALTH,2022-12-31
218,491004461,478629931,969634392,0.4936,MAXHEALTH,2022-06-30
219,491004461,478608994,969613455,0.4936,MAXHEALTH,2022-03-31
220,588369542,381218982,969588524,0.3932,MAXHEALTH,2021-12-31
221,588369542,377575464,965945006,0.3909,MAXHEALTH,2021-09-30
222,680617329,285327677,965945006,0.2954,MAXHEALTH,2021-06-30
223,680617329,285327677,965945006,0.2954,MAXHEALTH,2021-03-31
224,680617329,285327677,965945006,0.2954,MAXHEALTH,2021-03-10
225,680617329,223915195,904532524,0.2475,MAXHEALTH,2020-12-31
226,680617329,223915195,904532524,0.2475,MAXHEALTH,2020-09-30
227,743897612,160634912,904532524,0.1776,MAXHEALTH,2020-08-21
228,555000000,447568002,1002568002,0.4464,SBILIFE,2025-09-30
229,555000000,447351320,1002351320,0.4463,SBILIFE,2025-06-30
230,555000000,447135083,1002135083,0.4462,SBILIFE,2025-03-31
231,555000000,447089000,1002089000,0.4462,SBILIFE,2024-12-31
232,555000000,446923954,1001923954,0.4461,SBILIFE,2024-09-30
233,555000000,446576855,1001576855,0.4459,SBILIFE,2024-06-30
234,555000000,446465465,1001465465,0.4458,SBILIFE,2024-03-31
235,555000000,446240203,1001240203,0.4457,SBILIFE,2023-12-31
236,555000000,446090309,1001090309,0.4456,SBILIFE,2023-09-30
237,555000000,445965645,1000965645,0.4455,SBILIFE,2023-06-30
238,555000000,445894759,1000894759,0.4455,SBILIFE,2023-03-31
239,555000000,445831191,1000831191,0.4455,SBILIFE,2022-12-31
240,555000000,445713656,1000713656,0.4454,SBILIFE,2022-09-30
241,555037374,445441401,1000478775,0.4452,SBILIFE,2022-06-30
242,555037374,445333188,1000370562,0.4452,SBILIFE,2022-03-31
243,557040986,443242312,1000283298,0.4431,SBILIFE,2021-12-31
244,557040986,443172327,1000213313,0.4431,SBILIFE,2021-09-30
245,557040986,443104459,1000145445,0.443,SBILIFE,2021-06-30
246,557040986,443029922,1000070908,0.443,SBILIFE,2021-03-31
247,607007092,393051585,1000058677,0.393,SBILIFE,2020-12-31
248,607007092,393042037,1000049129,0.393,SBILIFE,2020-09-30
249,607007092,393032871,1000039963,0.393,SBILIFE,2020-06-30
250,628007092,372019203,1000026295,0.372,SBILIFE,2020-03-31
251,628007092,371996849,1000003941,0.372,SBILIFE,2019-12-31
252,628007092,371992908,1000000000,0.372,SBILIFE,2019-09-30
253,673007092,326992908,1000000000,0.327,SBILIFE,2019-06-30
254,698007092,301992908,1000000000,0.302,SBILIFE,2019-03-31
255,841000000,159000000,1000000000,0.159,SBILIFE,2018-12-31
256,841000000,159000000,1000000000,0.159,SBILIFE,2018-09-30
257,841000000,159000000,1000000000,0.159,SBILIFE,2018-06-30
258,841000000,159000000,1000000000,0.159,SBILIFE,2018-03-31
259,477581380,1403426503,1881007883,0.7461,SHRIRAMFIN,2025-09-30
260,477581380,1403061844,1880643224,0.7461,SHRIRAMFIN,2025-06-30
261,477581380,1402802500,1880383880,0.746,SHRIRAMFIN,2025-03-31
262,95516276,280542501,376058777,0.746,SHRIRAMFIN,2024-12-31
263,95516276,280472988,375989264,0.746,SHRIRAMFIN,2024-09-30
264,95516276,280395332,375911608,0.7459,SHRIRAMFIN,2024-06-30
265,95516276,280276534,375792810,0.7458,SHRIRAMFIN,2024-03-31
266,95516276,280078743,375595019,0.7457,SHRIRAMFIN,2023-12-31
267,95516276,279830807,375347083,0.7455,SHRIRAMFIN,2023-09-30
268,95516276,279320508,374836784,0.7452,SHRIRAMFIN,2023-06-30
269,95516276,278911000,374427276,0.7449,SHRIRAMFIN,2023-03-31
270,94692818,279734458,374427276,0.7471,SHRIRAMFIN,2022-12-31
271,94499775,279927501,374427276,0.7476,SHRIRAMFIN,2022-12-12
272,79452514,191067199,270519713,0.7063,SHRIRAMFIN,2022-09-30
273,79252014,191267699,270519713,0.707,SHRIRAMFIN,2022-06-30
274,71550432,198969281,270519713,0.7355,SHRIRAMFIN,2022-03-31
275,70494053,200025660,270519713,0.7394,SHRIRAMFIN,2021-12-31
276,68757953,200025660,268783613,0.7442,SHRIRAMFIN,2021-09-30
277,67021853,200025660,267047513,0.749,SHRIRAMFIN,2021-06-30
278,67021853,200025660,267047513,0.749,SHRIRAMFIN,2021-06-12
279,67021853,186039660,253061513,0.7352,SHRIRAMFIN,2021-03-31
280,67021853,186039660,253061513,0.7352,SHRIRAMFIN,2020-12-31
281,67021853,186039660,253061513,0.7352,SHRIRAMFIN,2020-09-30
282,67021853,186039660,253061513,0.7352,SHRIRAMFIN,2020-08-06
283,59554984,167327752,226882736,0.7375,SHRIRAMFIN,2020-06-30
284,59554984,167327752,226882736,0.7375,SHRIRAMFIN,2020-03-31
285,59554984,167327752,226882736,0.7375,SHRIRAMFIN,2019-12-31
286,59554984,167327752,226882736,0.7375,SHRIRAMFIN,2019-09-30
287,59173023,167709713,226882736,0.7392,SHRIRAMFIN,2019-06-30
288,59173023,167709713,226882736,0.7392,SHRIRAMFIN,2019-03-31
289,59173023,167709713,226882736,0.7392,SHRIRAMFIN,2018-12-31
290,59173023,167709713,226882736,0.7392,SHRIRAMFIN,2018-09-30
291,59173023,167709713,226882736,0.7392,SHRIRAMFIN,2018-06-30
292,59173023,167709713,226882736,0.7392,SHRIRAMFIN,2018-03-31
293,131550881,223936580,355487461,0.6299,TRENT,2025-09-30
294,131550881,223936580,355487461,0.6299,TRENT,2025-06-30
295,131550881,223936580,355487461,0.6299,TRENT,2025-03-31
296,131550881,223936580,355487461,0.6299,TRENT,2024-12-31
297,131550881,223936580,355487461,0.6299,TRENT,2024-09-30
298,131550881,223936580,355487461,0.6299,TRENT,2024-06-30
299,131550881,223938940,355489821,0.6299,TRENT,2024-03-31
300,131550881,223936580,355487461,0.6299,TRENT,2023-12-31
301,131550881,223936580,355487461,0.6299,TRENT,2023-09-30
302,131550881,223936580,355487461,0.6299,TRENT,2023-06-30
303,131550881,223936580,355487461,0.6299,TRENT,2023-03-31
304,131550881,223936580,355487461,0.6299,TRENT,2022-12-31
305,131550881,223936580,355487461,0.6299,TRENT,2022-09-30
306,131550881,223936580,355487461,0.6299,TRENT,2022-06-30
307,131550881,223936580,355487461,0.6299,TRENT,2022-03-31
308,131550881,223936580,355487461,0.6299,TRENT,2021-09-30
309,131550881,223936580,355487461,0.6299,TRENT,2021-06-30
310,131550881,223936580,355487461,0.6299,TRENT,2021-03-31
311,131550881,223936580,355487461,0.6299,TRENT,2020-12-31
312,131550881,223936580,355487461,0.6299,TRENT,2020-09-30
313,131550881,223936580,355487461,0.6299,TRENT,2020-06-30
314,131550881,223936580,355487461,0.6299,TRENT,2020-03-31
315,131550881,223936580,355487461,0.6299,TRENT,2019-12-31
316,131550881,223936580,355487461,0.6299,TRENT,2019-09-30
317,131550881,223936580,355487461,0.6299,TRENT,2019-08-06
318,108380150,223936580,332316730,0.6739,TRENT,2019-06-30
319,108380150,223936580,332316730,0.6739,TRENT,2019-03-31
320,108380150,223936580,332316730,0.6739,TRENT,2018-12-31
321,108380150,223936580,332316730,0.6739,TRENT,2018-09-30
322,108380150,223936580,332316730,0.6739,TRENT,2018-06-30
323,108380150,223936580,332316730,0.6739,TRENT,2018-03-31
324,2204867749,1700607377,3910388057,0.4349,VEDL,2025-09-30
325,2204867749,1700607377,3910388057,0.4349,VEDL,2025-06-30
326,2204867749,1700436791,3910388057,0.4349,VEDL,2025-03-31
327,2204867749,1701147789,3910388057,0.435,VEDL,2024-12-31
328,2204867749,1699156463,3910388057,0.4345,VEDL,2024-09-30
329,2204867749,1698936207,3910388057,0.4345,VEDL,2024-07-20
330,2204867749,1505754389,3717206239,0.4051,VEDL,2024-06-30
331,2302831349,1407605793,3717206239,0.3787,VEDL,2024-03-31
332,2368349949,1346496193,3717206239,0.3622,VEDL,2023-12-31
333,2368349949,1345937106,3717206239,0.3621,VEDL,2023-09-30
334,2531849949,1181344015,3717199039,0.3178,VEDL,2023-03-31
335,2590349949,1118641108,3717199039,0.3009,VEDL,2022-12-31
336,2590349949,1118633943,3717199039,0.3009,VEDL,2022-09-30
337,2590349949,1118500027,3717199039,0.3009,VEDL,2022-06-30
338,2590349949,1118155684,3717199039,0.3008,VEDL,2022-03-31
339,2590349949,1117463399,3717199039,0.3006,VEDL,2021-12-31
340,2422849949,1282447788,3717196639,0.345,VEDL,2021-06-30
341,2422849949,1282163667,3717196639,0.3449,VEDL,2021-04-16
342,2048618788,1656384692,3717196639,0.4456,VEDL,2021-03-31
343,2048618788,1655972716,3717196639,0.4455,VEDL,2020-12-31
344,1863618788,1840185345,3717196639,0.495,VEDL,2020-09-30
345,1863618788,1839758761,3717196639,0.4949,VEDL,2020-06-30
346,1863618788,1839199590,3717196639,0.4948,VEDL,2020-03-31
347,1863618788,1838579149,3717196639,0.4946,VEDL,2019-12-31
348,1863618788,1838579149,3717196639,0.4946,VEDL,2019-09-30
349,1863618788,1838579149,3717196639,0.4946,VEDL,2019-06-30
350,1863618788,1838579149,3717196639,0.4946,VEDL,2019-03-31
351,1863618788,1838579149,3717196639,0.4946,VEDL,2018-12-31
352,1863618788,1844579049,3717196639,0.4962,VEDL,2018-09-30
353,1863618788,1844400583,3717196639,0.4962,VEDL,2018-06-30
354,1863618788,1844343980,3717196639,0.4962,VEDL,2018-03-31
355,0,31354115322,31354115322,1.0,YESBANK,2025-03-31
356,0,31350857549,31350857549,1.0,YESBANK,2024-12-31
357,0,31346885260,31346885260,1.0,YESBANK,2024-09-30
358,0,31335661712,31335661712,1.0,YESBANK,2024-06-30
359,0,31329643483,31329643483,1.0,YESBANK,2024-05-05
360,0,30047763015,30047763015,1.0,YESBANK,2024-04-21
361,0,28767882106,28767882106,1.0,YESBANK,2024-03-31
362,0,28761574292,28761574292,1.0,YESBANK,2023-12-31
363,0,28758015372,28758015372,1.0,YESBANK,2023-09-30
364,0,28755670134,28755670134,1.0,YESBANK,2023-06-30
365,0,28754775334,28754775334,1.0,YESBANK,2023-03-31
366,0,28753327384,28753327384,1.0,YESBANK,2022-12-31
367,0,28752725683,28752725683,1.0,YESBANK,2022-12-13
368,0,25055826731,25055826731,1.0,YESBANK,2022-09-30
369,0,25054980981,25054980981,1.0,YESBANK,2022-06-30
370,0,25054952981,25054952981,1.0,YESBANK,2022-03-31
371,0,25054905981,25054905981,1.0,YESBANK,2021-12-31
372,0,25054905981,25054905981,1.0,YESBANK,2021-09-30
373,0,25054905981,25054905981,1.0,YESBANK,2021-06-30
374,0,25054905981,25054905981,1.0,YESBANK,2021-03-31
375,0,25054905981,25054905981,1.0,YESBANK,2020-12-31
376,0,25054905981,25054905981,1.0,YESBANK,2020-09-30
377,0,25054905981,25054905981,1.0,YESBANK,2020-07-23
378,0,12550472231,12550472231,1.0,YESBANK,2020-06-30
379,177940925,12372531306,12550472231,0.9858,YESBANK,2020-03-31
380,209990925,12340481306,12550472231,0.9833,YESBANK,2020-03-17
381,212490925,2337981306,2550472231,0.9167,YESBANK,2019-12-31
382,332915025,2217417206,2550332231,0.8695,YESBANK,2019-09-30
383,458365025,2091944906,2550309931,0.8203,YESBANK,2019-08-16
384,458365025,1859266763,2317631788,0.8022,YESBANK,2019-06-30
385,458365025,1856668014,2315033039,0.802,YESBANK,2019-03-31
386,458365025,1853949750,2312314775,0.8018,YESBANK,2018-12-31
387,459862250,1849415595,2309277845,0.8009,YESBANK,2018-09-30
388,460712250,1845000845,2305713095,0.8002,YESBANK,2018-06-30
389,460712250,1842254995,2302967245,0.7999,YESBANK,2018-03-31
390,38316284,922203136,960519420,0.9601,ZEEL,2025-09-30
391,38316284,922203136,960519420,0.9601,ZEEL,2025-06-30
392,38316284,922203136,960519420,0.9601,ZEEL,2025-03-31
393,38316284,922203136,960519420,0.9601,ZEEL,2024-12-31
394,38316284,922203136,960519420,0.9601,ZEEL,2024-09-30
395,38316284,922203136,960519420,0.9601,ZEEL,2024-06-30
396,38316284,922203136,960519420,0.9601,ZEEL,2024-03-31
397,38316284,922203136,960519420,0.9601,ZEEL,2023-12-31
398,38316284,922203136,960519420,0.9601,ZEEL,2023-09-30
399,38316284,922203136,960519420,0.9601,ZEEL,2023-06-30
400,38316284,922203136,960519420,0.9601,ZEEL,2023-03-31
401,38316284,922203136,960519420,0.9601,ZEEL,2022-12-31
402,38316284,922203136,960519420,0.9601,ZEEL,2022-09-30
403,38316284,922203136,960519420,0.9601,ZEEL,2022-06-30
404,38316284,922199431,960515715,0.9601,ZEEL,2022-03-31
405,38316284,922199431,960515715,0.9601,ZEEL,2021-12-31
406,38316284,922199431,960515715,0.9601,ZEEL,2021-09-30
407,38316284,922199431,960515715,0.9601,ZEEL,2021-06-30
408,38316284,922188191,960504475,0.9601,ZEEL,2021-03-31
409,38606284,921898191,960504475,0.9598,ZEEL,2020-12-31
410,38606284,921898191,960504475,0.9598,ZEEL,2020-09-30
411,45819874,914684601,960504475,0.9523,ZEEL,2020-06-30
412,45819874,914663361,960483235,0.9523,ZEEL,2020-03-31
413,46795584,913687651,960483235,0.9513,ZEEL,2019-12-31
414,214814405,745667360,960481765,0.7763,ZEEL,2019-09-30
415,343803945,616677820,960481765,0.6421,ZEEL,2019-06-30
416,366909963,593556537,960466500,0.618,ZEEL,2019-03-31
417,399760212,560706288,960466500,0.5838,ZEEL,2018-12-31
418,399760212,560702858,960463070,0.5838,ZEEL,2018-09-30
419,399760212,560702858,960463070,0.5838,ZEEL,2018-06-30
